goodreads_book_id,tag_id,count
6937878,9221,9
6937878,27556,9
6937878,17213,8
6937878,32586,8
6937878,33035,8
6937878,5180,8
6937878,5393,8
6937878,33036,8
6937878,20849,7
6937878,33012,7
6937878,27535,7
6937878,18640,7
6937878,11978,7
6937878,23037,6
6937878,10093,6
6937878,18051,6
6937878,11988,6
6937878,14370,6
6937878,32099,6
6937878,13962,6
6937878,14821,6
6937878,13446,6
6937878,5263,6
6937878,18886,5
6937878,22689,5
6937878,11550,5
6937878,10094,5
6937878,1078,5
6937878,1010,5
6937878,21265,5
6937878,29492,5
6937878,7924,5
6937878,5025,5
6937878,33130,5
6937878,31732,5
6937878,10213,5
6937878,31719,5
6937878,5355,5
6937878,11590,4
6937878,1128,4
6937878,11505,4
6937878,3392,4
6937878,33124,4
6937878,5444,4
6937878,29457,4
6937878,29316,4
6937878,30571,4
6937878,12680,4
6937878,10758,4
6937878,5332,4
6937878,27170,4
6937878,27313,4
6937878,11366,4
6937878,33045,4
6937878,29475,4
6937878,21280,4
6937878,27212,4
6937878,13792,4
6937878,32973,4
6937878,15146,4
6937878,27253,4
6937878,27320,4
6937878,29482,4
6937878,21928,3
6950688,30574,6839
6950688,11557,1192
6950688,33114,851
6950688,32989,457
6950688,8717,355
6950688,20939,339
6950688,27199,330
6950688,26138,312
6950688,5207,288
6950688,28466,248
6950688,28321,234
6950688,2126,207
6950688,12791,206
6950688,8055,188
6950688,1691,176
6950688,11743,164
6950688,22743,159
6950688,6750,133
6950688,29452,125
6950688,10866,111
6950688,1540,104
6950688,11590,95
6950688,4834,89
6950688,25438,74
6950688,22753,57
6950688,30521,53
6950688,18045,48
6950688,14370,46
6950688,11505,45
6950688,10197,43
6950688,15169,42
6950688,28471,42
6950688,33124,41
6950688,20774,38
6950688,1128,37
6950688,17213,37
6950688,11550,34
6950688,1542,34
6950688,30358,34
6950688,1078,34
6950688,11497,33
6950688,25149,32
6950688,25146,32
6950688,24960,31
6950688,12600,31
6950688,12680,30
6950688,25147,29
6950688,33004,29
6950688,25765,28
6950688,25148,28
6950688,8517,27
6950688,2104,26
6950688,11491,26
6950688,18640,26
6950688,10210,26
6950688,33311,26
6950688,33012,25
6950688,26735,25
6950688,15048,25
6950688,12792,25
6950688,32996,24
6950688,25436,24
6950688,29464,24
6950688,25151,23
6950688,25150,23
6950688,14064,23
6950688,29457,23
6950688,20926,23
6950688,13227,23
6950688,5090,22
6950688,18680,22
6950688,19983,22
6950688,29492,22
6950688,1120,21
6950688,29076,20
6950688,33023,20
6950688,33045,20
6950688,32586,19
6950688,20824,18
6950688,20849,17
6950688,22689,17
6950688,23037,17
6950688,24995,17
6950688,4317,17
6950688,25152,16
6950688,3371,16
6950688,2218,16
6950688,20994,16
6950688,24997,16
6950688,10094,16
6950688,5180,16
6950688,11988,16
6950688,33049,16
6950688,11305,15
6950688,25822,15
6950688,32095,15
6950688,8740,15
6950688,1076,15
6950688,28488,15
6950688,9221,14
7005865,30574,5773
7005865,11305,483
7005865,8717,474
7005865,11557,400
7005865,3127,310
7005865,11743,275
7005865,32989,254
7005865,26837,236
7005865,27199,208
7005865,22743,200
7005865,33114,189
7005865,1691,180
7005865,5207,154
7005865,18886,144
7005865,10725,124
7005865,31617,101
7005865,6953,91
7005865,3389,78
7005865,6857,75
7005865,30521,73
7005865,11136,73
7005865,19974,71
7005865,9221,67
7005865,6888,61
7005865,3371,59
7005865,3392,57
7005865,15048,56
7005865,26771,56
7005865,17124,55
7005865,18045,54
7005865,26785,53
7005865,29452,51
7005865,22753,49
7005865,17213,44
7005865,1540,44
7005865,11590,43
7005865,6828,43
7005865,11130,39
7005865,33009,37
7005865,10210,34
7005865,11370,32
7005865,16799,32
7005865,22973,30
7005865,5090,30
7005865,25146,30
7005865,20939,29
7005865,1542,29
7005865,26894,29
7005865,20774,27
7005865,29011,27
7005865,15169,26
7005865,33124,26
7005865,33165,26
7005865,26897,24
7005865,3379,24
7005865,11124,24
7005865,22034,23
7005865,25148,23
7005865,20849,22
7005865,32586,22
7005865,12680,22
7005865,3128,22
7005865,24960,21
7005865,33012,21
7005865,6960,21
7005865,8055,20
7005865,16805,20
7005865,3377,20
7005865,10094,20
7005865,33113,20
7005865,26842,19
7005865,6895,18
7005865,11505,18
7005865,10197,18
7005865,15067,18
7005865,11550,17
7005865,8517,17
7005865,25149,17
7005865,1078,16
7005865,19983,16
7005865,33121,16
7005865,22689,15
7005865,26138,15
7005865,17129,15
7005865,6829,15
7005865,21274,14
7005865,8066,14
7005865,2104,13
7005865,11497,13
7005865,27556,13
7005865,30358,13
7005865,6122,13
7005865,11376,13
7005865,11290,13
7005865,33023,13
7005865,12663,13
7005865,7924,13
7005865,27535,12
7005865,24993,12
7005865,5025,12
7059135,30574,51264
7059135,33114,875
7059135,10064,675
7059135,10059,576
7059135,26771,422
7059135,32989,418
7059135,26837,400
7059135,11557,327
7059135,8717,280
7059135,27199,247
7059135,11305,237
7059135,5207,164
7059135,26138,147
7059135,11743,114
7059135,30521,83
7059135,18045,80
7059135,17213,72
7059135,22743,68
7059135,29452,59
7059135,1691,58
7059135,32586,56
7059135,26894,55
7059135,10197,54
7059135,19524,54
7059135,19239,54
7059135,11590,49
7059135,25147,49
7059135,10210,48
7059135,20939,41
7059135,24051,41
7059135,25146,39
7059135,25148,36
7059135,12035,36
7059135,22753,35
7059135,12709,35
7059135,28235,34
7059135,10074,33
7059135,26785,30
7059135,15169,28
7059135,12700,28
7059135,24993,26
7059135,1540,26
7059135,33012,25
7059135,24992,25
7059135,25822,24
7059135,25149,23
7059135,20731,23
7059135,3389,22
7059135,33009,22
7059135,32099,22
7059135,33007,22
7059135,9638,21
7059135,15613,21
7059135,27314,20
7059135,33006,20
7059135,33124,19
7059135,10093,19
7059135,10094,19
7059135,25506,19
7059135,10063,19
7059135,32080,18
7059135,10067,18
7059135,547,18
7059135,23037,17
7059135,18054,17
7059135,10081,17
7059135,19530,17
7059135,33023,16
7059135,9598,16
7059135,3392,15
7059135,22689,15
7059135,14064,15
7059135,9477,15
7059135,9221,14
7059135,25150,14
7059135,27766,14
7059135,2768,14
7059135,30852,14
7059135,20015,14
7059135,11370,13
7059135,33153,13
7059135,22333,13
7059135,19699,13
7059135,7924,13
7059135,27315,13
7059135,20774,12
7059135,31617,12
7059135,5090,12
7059135,21274,12
7059135,29316,12
7059135,32996,12
7059135,671,12
7059135,12034,12
7059135,11658,12
7059135,25450,12
7059135,22330,11
7059135,10062,11
7059135,30811,11
7059135,21426,11
7059135,10079,11
7090447,30574,96053
7090447,8717,5013
7090447,11305,4405
7090447,11557,2361
7090447,33114,2081
7090447,21024,1820
7090447,25913,1192
7090447,5207,991
7090447,32989,811
7090447,1691,795
7090447,27199,728
7090447,22743,726
7090447,11743,714
7090447,19974,507
7090447,16858,437
7090447,18886,374
7090447,6953,312
7090447,22753,246
7090447,6857,219
7090447,31617,218
7090447,30521,183
7090447,20774,179
7090447,18045,171
7090447,17213,170
7090447,6888,169
7090447,10349,166
7090447,1540,161
7090447,17124,158
7090447,9221,155
7090447,33009,141
7090447,29452,137
7090447,3389,136
7090447,10342,125
7090447,11590,123
7090447,23266,122
7090447,26785,121
7090447,15169,120
7090447,3371,120
7090447,10197,114
7090447,10210,112
7090447,3392,110
7090447,5090,107
7090447,16799,105
7090447,1542,105
7090447,20939,102
7090447,25942,100
7090447,25146,98
7090447,29011,92
7090447,22973,90
7090447,6895,88
7090447,29881,85
7090447,33012,83
7090447,11505,82
7090447,1416,82
7090447,19983,82
7090447,24960,79
7090447,20849,78
7090447,11497,77
7090447,13320,77
7090447,33124,76
7090447,32586,76
7090447,16805,76
7090447,25147,75
7090447,22689,73
7090447,1078,71
7090447,1128,70
7090447,15048,68
7090447,33165,66
7090447,9638,66
7090447,11370,65
7090447,14064,65
7090447,25151,63
7090447,25148,62
7090447,5481,61
7090447,25765,60
7090447,3379,60
7090447,12680,59
7090447,26138,58
7090447,8055,55
7090447,21011,55
7090447,17129,54
7090447,9477,53
7090447,32996,52
7090447,22352,50
7090447,25150,49
7090447,25149,48
7090447,25152,47
7090447,14487,47
7090447,20824,46
7090447,6960,46
7090447,3358,46
7090447,10094,46
7090447,21035,46
7090447,29316,45
7090447,5180,45
7090447,22034,44
7090447,6914,44
7090447,11550,43
7090447,11221,43
7090447,21021,43
7091370,30574,21513
7091370,8717,783
7091370,33114,434
7091370,6750,396
7091370,5207,248
7091370,32989,183
7091370,11557,172
7091370,11743,172
7091370,26138,152
7091370,22743,116
7091370,8055,116
7091370,27199,98
7091370,22753,70
7091370,29452,55
7091370,6766,42
7091370,15169,38
7091370,20774,37
7091370,25149,37
7091370,14370,36
7091370,25146,35
7091370,18045,34
7091370,6205,33
7091370,17213,31
7091370,30521,30
7091370,10210,29
7091370,25438,29
7091370,25147,28
7091370,6729,28
7091370,3389,27
7091370,12600,26
7091370,9221,25
7091370,3392,25
7091370,33012,25
7091370,10197,24
7091370,25148,24
7091370,7852,23
7091370,20849,22
7091370,25150,20
7091370,5090,18
7091370,3371,18
7091370,20781,17
7091370,32586,17
7091370,29693,17
7091370,1416,15
7091370,9477,15
7091370,24991,15
7091370,22689,14
7091370,5444,14
7091370,14064,14
7091370,24995,14
7091370,29464,14
7091370,6326,14
7091370,10644,13
7091370,32996,13
7091370,28974,13
7091370,21815,13
7091370,11590,12
7091370,3379,12
7091370,32099,12
7091370,22733,12
7091370,33004,12
7091370,25167,11
7091370,10093,11
7091370,29316,11
7091370,22344,11
7091370,9638,11
7091370,33045,11
7091370,8067,10
7091370,10094,10
7091370,25436,10
7091370,13240,10
7091370,33124,9
7091370,18640,9
7091370,9886,9
7091370,722,9
7091370,24992,9
7091370,4076,9
7091370,1010,9
7091370,27371,9
7091370,6327,9
7091370,25151,8
7091370,33153,8
7091370,15048,8
7091370,5510,8
7091370,4949,8
7091370,21274,8
7091370,11978,8
7091370,5481,8
7091370,28964,8
7091370,671,8
7091370,29473,8
7091370,21989,7
7091370,22352,7
7091370,17217,7
7091370,24996,7
7091370,24993,7
7091370,5180,7
7091370,31509,7
7091370,22816,7
7091370,5039,7
7091713,30574,14992
7091713,31745,749
7091713,33114,551
7091713,22973,362
7091713,11557,358
7091713,32989,314
7091713,31723,298
7091713,11305,226
7091713,5207,219
7091713,31617,190
7091713,8717,187
7091713,24821,185
7091713,27199,169
7091713,20454,156
7091713,26138,138
7091713,22743,110
7091713,29011,101
7091713,29967,76
7091713,22983,74
7091713,20450,71
7091713,11743,64
7091713,31756,48
7091713,25146,47
7091713,29452,46
7091713,30521,46
7091713,11590,45
7091713,9221,42
7091713,20774,36
7091713,18045,36
7091713,22753,35
7091713,17213,35
7091713,15169,34
7091713,10210,34
7091713,10197,32
7091713,31727,29
7091713,25147,28
7091713,33035,27
7091713,24991,24
7091713,33012,23
7091713,22944,21
7091713,14821,21
7091713,33009,19
7091713,3371,19
7091713,14064,19
7091713,25148,19
7091713,25149,18
7091713,10094,18
7091713,32996,18
7091713,23037,17
7091713,1078,17
7091713,20455,17
7091713,11550,16
7091713,8055,16
7091713,1128,15
7091713,25151,15
7091713,10093,15
7091713,23796,15
7091713,5090,14
7091713,1540,14
7091713,24992,14
7091713,22977,14
7091713,3389,13
7091713,11497,13
7091713,22689,13
7091713,33124,13
7091713,25150,13
7091713,24993,13
7091713,11978,13
7091713,6122,13
7091713,27313,13
7091713,11505,12
7091713,10644,12
7091713,21274,12
7091713,5180,12
7091713,7668,12
7091713,20456,12
7091713,24960,11
7091713,32586,11
7091713,29464,11
7091713,659,11
7091713,27766,11
7091713,11366,11
7091713,31732,11
7091713,20451,11
7091713,3392,10
7091713,18054,10
7091713,22333,10
7091713,20125,10
7091713,31417,10
7091713,33036,10
7091713,24820,10
7091713,31719,10
7091713,18886,9
7091713,22034,9
7091713,20781,9
7091713,18640,9
7091713,21815,9
7091713,22988,9
7091713,33130,9
7091713,20453,9
7100490,30574,10358
7100490,11557,398
7100490,8717,377
7100490,33114,291
7100490,11305,251
7100490,5207,241
7100490,22973,156
7100490,32989,147
7100490,26138,132
7100490,22743,116
7100490,29011,104
7100490,17523,71
7100490,27199,61
7100490,14821,59
7100490,18886,55
7100490,9221,53
7100490,11743,50
7100490,22753,47
7100490,20774,46
7100490,22983,43
7100490,11590,40
7100490,31617,36
7100490,20939,33
7100490,18458,32
7100490,15169,31
7100490,33009,27
7100490,29452,23
7100490,1691,22
7100490,5180,21
7100490,30521,20
7100490,11497,19
7100490,30358,18
7100490,33035,18
7100490,9277,17
7100490,18668,17
7100490,22944,17
7100490,25765,14
7100490,14064,14
7100490,17522,14
7100490,20849,13
7100490,32586,13
7100490,24960,12
7100490,25146,12
7100490,22301,12
7100490,22034,11
7100490,22689,11
7100490,22330,11
7100490,9477,11
7100490,9638,11
7100490,11574,10
7100490,20781,10
7100490,26771,10
7100490,21024,10
7100490,29793,10
7100490,1128,9
7100490,33124,9
7100490,11550,9
7100490,29076,9
7100490,7924,9
7100490,11505,8
7100490,2106,8
7100490,18640,8
7100490,31745,8
7100490,4944,8
7100490,29316,8
7100490,32996,8
7100490,22344,8
7100490,29464,8
7100490,5332,8
7100490,19530,8
7100490,33036,8
7100490,12333,8
7100490,5090,7
7100490,33012,7
7100490,17213,7
7100490,12600,7
7100490,29457,7
7100490,19524,7
7100490,5510,7
7100490,20731,7
7100490,26785,6
7100490,2104,6
7100490,8055,6
7100490,22352,6
7100490,5444,6
7100490,23037,6
7100490,1078,6
7100490,1416,6
7100490,31505,6
7100490,31723,6
7100490,1540,6
7100490,14370,6
7100490,32080,6
7100490,8938,6
7100490,13794,6
7100490,31230,6
7100490,23796,6
7100490,12817,6
7100490,29462,6
7100490,25035,6
7124095,30574,14537
7124095,33114,704
7124095,22973,353
7124095,32989,343
7124095,11305,328
7124095,11557,279
7124095,8717,266
7124095,27199,227
7124095,26138,216
7124095,5207,202
7124095,22743,129
7124095,29011,118
7124095,11743,112
7124095,20939,80
7124095,25146,65
7124095,29452,62
7124095,9914,62
7124095,9922,59
7124095,31617,58
7124095,18045,58
7124095,15169,54
7124095,18268,51
7124095,22753,49
7124095,30521,45
7124095,22983,45
7124095,25147,41
7124095,20774,40
7124095,25148,32
7124095,33035,32
7124095,8055,30
7124095,32586,29
7124095,33009,26
7124095,33012,26
7124095,22689,22
7124095,33124,22
7124095,11988,22
7124095,29464,22
7124095,5090,21
7124095,17213,21
7124095,10197,20
7124095,10210,20
7124095,26771,20
7124095,14064,19
7124095,31232,19
7124095,20849,18
7124095,32996,17
7124095,14370,17
7124095,9915,17
7124095,23037,16
7124095,26837,16
7124095,9221,15
7124095,5393,15
7124095,27766,15
7124095,24991,15
7124095,18886,14
7124095,3392,14
7124095,20824,14
7124095,10094,14
7124095,659,14
7124095,3371,13
7124095,25150,13
7124095,18054,13
7124095,24993,13
7124095,5180,13
7124095,19699,13
7124095,7924,13
7124095,3389,12
7124095,22344,12
7124095,5025,12
7124095,11505,11
7124095,10093,11
7124095,20125,11
7124095,11366,11
7124095,27238,11
7124095,18608,11
7124095,25149,10
7124095,24996,10
7124095,21274,10
7124095,32080,10
7124095,33023,10
7124095,24112,10
7124095,32034,10
7124095,575,10
7124095,11590,9
7124095,22034,9
7124095,25167,9
7124095,20781,9
7124095,1642,9
7124095,29076,9
7124095,29316,9
7124095,32095,9
7124095,1010,9
7124095,33121,9
7124095,2158,9
7124095,31230,9
7124095,11382,9
7124095,33042,9
7124095,5355,9
7124095,32035,9
7124095,27535,8
7124101,30574,23786
7124101,8717,659
7124101,2516,269
7124101,33114,234
7124101,5207,212
7124101,11305,178
7124101,22973,137
7124101,22743,131
7124101,32989,105
7124101,27199,91
7124101,11557,82
7124101,31617,50
7124101,22753,49
7124101,20774,49
7124101,29011,45
7124101,11743,40
7124101,15169,40
7124101,9221,39
7124101,29778,38
7124101,26138,31
7124101,18045,29
7124101,14064,26
7124101,2499,25
7124101,30312,24
7124101,2519,23
7124101,30521,22
7124101,11202,21
7124101,22983,20
7124101,32586,19
7124101,20849,18
7124101,5180,17
7124101,29452,15
7124101,2517,15
7124101,9638,15
7124101,5090,14
7124101,19524,14
7124101,22944,14
7124101,33009,13
7124101,22816,13
7124101,9484,12
7124101,9477,12
7124101,22689,11
7124101,21274,11
7124101,32099,11
7124101,22733,11
7124101,2500,11
7124101,17213,10
7124101,14764,10
7124101,1416,10
7124101,31505,10
7124101,12035,10
7124101,22977,10
7124101,11200,10
7124101,29781,10
7124101,30766,9
7124101,30811,9
7124101,1691,8
7124101,10197,8
7124101,25149,8
7124101,22344,8
7124101,1010,8
7124101,5332,8
7124101,20781,7
7124101,5510,7
7124101,21374,7
7124101,20125,7
7124101,22643,7
7124101,32973,7
7124101,22301,7
7124101,21328,7
7124101,18886,6
7124101,24960,6
7124101,33124,6
7124101,5444,6
7124101,25147,6
7124101,22330,6
7124101,20731,6
7124101,1540,6
7124101,32095,6
7124101,23349,6
7124101,8346,6
7124101,29464,6
7124101,5393,6
7124101,29355,6
7124101,29492,6
7124101,26785,5
7124101,22034,5
7124101,20939,5
7124101,20797,5
7124101,26771,5
7124101,33035,5
7124101,11978,5
7124101,33138,5
7124101,24662,5
7124101,18994,5
7124101,19530,5
7124101,22363,5
7124101,30514,5
7124101,22707,5
7124101,22702,5
7124475,30574,14536
7124475,33114,219
7124475,11557,202
7124475,8717,190
7124475,26138,183
7124475,32989,140
7124475,5207,103
7124475,8055,96
7124475,6750,61
7124475,28945,52
7124475,27199,40
7124475,22743,39
7124475,28974,39
7124475,25438,29
7124475,18668,25
7124475,11743,24
7124475,8076,22
7124475,33045,21
7124475,16331,20
7124475,14370,19
7124475,33004,18
7124475,29475,17
7124475,11590,16
7124475,15169,16
7124475,30521,16
7124475,18640,16
7124475,32586,16
7124475,29452,15
7124475,9638,15
7124475,28959,15
7124475,17213,14
7124475,10197,14
7124475,10210,14
7124475,22753,13
7124475,25148,13
7124475,18045,12
7124475,20774,11
7124475,33012,10
7124475,25147,10
7124475,25149,10
7124475,19524,10
7124475,2104,9
7124475,11505,9
7124475,33133,9
7124475,32996,8
7124475,32099,8
7124475,28964,8
7124475,26194,8
7124475,27766,8
7124475,11497,7
7124475,33124,7
7124475,12600,7
7124475,25146,7
7124475,8084,7
7124475,5090,6
7124475,22689,6
7124475,14064,6
7124475,9886,6
7124475,11503,6
7124475,24993,6
7124475,18670,6
7124475,24992,6
7124475,26197,6
7124475,26121,6
7124475,18188,6
7124475,28963,6
7124475,28975,6
7124475,28962,6
7124475,24960,5
7124475,33116,5
7124475,11467,5
7124475,8067,5
7124475,10094,5
7124475,21274,5
7124475,9484,5
7124475,20731,5
7124475,9477,5
7124475,19699,5
7124475,6766,5
7124475,4076,5
7124475,698,5
7124475,671,5
7124475,12598,5
7124475,5832,5
7124475,28422,5
7124475,33119,5
7124475,28961,5
7124475,9221,4
7124475,25150,4
7124475,7852,4
7124475,18054,4
7124475,15048,4
7124475,1416,4
7124475,12135,4
7124475,27314,4
7124475,20811,4
7124475,5263,4
7124475,18656,4
7124475,29142,4
7124475,12041,4
7128341,30574,11351
7128341,11305,450
7128341,33114,414
7128341,8717,341
7128341,20939,255
7128341,11743,225
7128341,11557,188
7128341,32989,184
7128341,14821,157
7128341,22743,143
7128341,5207,126
7128341,28261,79
7128341,14487,75
7128341,22973,70
7128341,27199,57
7128341,22753,56
7128341,29011,50
7128341,14467,43
7128341,13446,42
7128341,28259,42
7128341,30358,41
7128341,18045,36
7128341,30521,36
7128341,18919,35
7128341,29452,34
7128341,10197,34
7128341,9221,32
7128341,10862,30
7128341,1691,29
7128341,17213,29
7128341,6288,28
7128341,18886,27
7128341,29076,26
7128341,3389,25
7128341,26138,25
7128341,28269,25
7128341,32586,24
7128341,13150,24
7128341,20774,23
7128341,6857,22
7128341,10210,22
7128341,5090,21
7128341,3371,21
7128341,33124,20
7128341,25149,20
7128341,11590,18
7128341,25150,17
7128341,25147,17
7128341,25148,17
7128341,3392,16
7128341,22034,15
7128341,25151,15
7128341,20994,15
7128341,5481,15
7128341,6290,15
7128341,6953,14
7128341,20849,14
7128341,33012,14
7128341,11290,14
7128341,25146,14
7128341,25152,13
7128341,22352,13
7128341,11570,13
7128341,20204,13
7128341,15169,12
7128341,19974,12
7128341,21989,12
7128341,10093,12
7128341,26735,12
7128341,3377,11
7128341,24993,11
7128341,31140,11
7128341,11978,11
7128341,24992,11
7128341,8922,11
7128341,20205,11
7128341,11396,11
7128341,25195,11
7128341,16798,11
7128341,11370,10
7128341,8055,10
7128341,14764,10
7128341,923,10
7128341,10932,10
7128341,8938,10
7128341,13141,10
7128341,24960,9
7128341,9886,9
7128341,14552,9
7128341,24999,9
7128341,19524,9
7128341,18896,9
7128341,8507,9
7128341,28268,9
7128341,28262,9
7128341,31133,8
7128341,29316,8
7128341,33138,8
7128341,28267,8
7128341,33220,8
7129588,30574,26800
7129588,33114,520
7129588,26138,415
7129588,11557,303
7129588,32989,303
7129588,8055,209
7129588,8717,196
7129588,5207,109
7129588,6750,90
7129588,25438,66
7129588,14370,53
7129588,28525,51
7129588,8076,48
7129588,11743,46
7129588,29452,46
7129588,21387,43
7129588,33045,43
7129588,22743,42
7129588,17213,41
7129588,30521,40
7129588,10197,40
7129588,33004,37
7129588,32586,36
7129588,29475,36
7129588,18045,33
7129588,10210,33
7129588,25148,33
7129588,25147,31
7129588,19524,29
7129588,25146,27
7129588,16331,25
7129588,11590,23
7129588,25149,21
7129588,33133,21
7129588,33012,20
7129588,18640,20
7129588,25822,18
7129588,25436,18
7129588,28974,18
7129588,2359,18
7129588,22753,17
7129588,9886,17
7129588,28532,17
7129588,15169,16
7129588,11497,16
7129588,21815,16
7129588,9477,15
7129588,32099,15
7129588,29464,15
7129588,24992,14
7129588,22689,13
7129588,28528,13
7129588,20939,12
7129588,33124,12
7129588,10094,12
7129588,26194,12
7129588,1010,12
7129588,8084,12
7129588,20774,11
7129588,5090,11
7129588,11503,11
7129588,1078,11
7129588,18668,11
7129588,32996,11
7129588,722,11
7129588,671,11
7129588,18663,11
7129588,27825,11
7129588,25150,10
7129588,9638,10
7129588,22944,10
7129588,32080,10
7129588,12313,10
7129588,10213,10
7129588,2104,9
7129588,25167,9
7129588,7852,9
7129588,14064,9
7129588,10093,9
7129588,24995,9
7129588,17391,9
7129588,33003,9
7129588,1128,8
7129588,22034,8
7129588,12600,8
7129588,11221,8
7129588,24993,8
7129588,20731,8
7129588,2852,8
7129588,27766,8
7129588,15215,8
7129588,8045,8
7129588,20824,7
7129588,22352,7
7129588,11595,7
7129588,18051,7
7129588,28964,7
7129588,19699,7
7129588,20015,7
7129588,32998,7
7129598,30574,47703
7129598,33114,804
7129598,11557,785
7129598,22973,604
7129598,11305,458
7129598,32989,455
7129598,26138,393
7129598,8717,333
7129598,27199,225
7129598,5207,213
7129598,22983,167
7129598,29011,149
7129598,14821,142
7129598,31617,103
7129598,13150,89
7129598,11743,84
7129598,22743,82
7129598,30521,72
7129598,19524,64
7129598,18045,62
7129598,32586,62
7129598,11590,60
7129598,9277,55
7129598,25147,54
7129598,13446,54
7129598,29452,52
7129598,20939,52
7129598,33035,52
7129598,10197,49
7129598,17213,48
7129598,10210,46
7129598,21382,46
7129598,15169,44
7129598,9638,42
7129598,33009,41
7129598,18886,39
7129598,12035,38
7129598,25148,37
7129598,14370,35
7129598,9477,35
7129598,25146,35
7129598,8922,30
7129598,32099,29
7129598,33012,27
7129598,8055,27
7129598,25822,26
7129598,16995,26
7129598,22753,25
7129598,1128,25
7129598,11505,25
7129598,32996,23
7129598,23796,23
7129598,20774,21
7129598,11497,21
7129598,24992,21
7129598,23037,20
7129598,10093,20
7129598,25149,20
7129598,13141,20
7129598,22977,20
7129598,19530,20
7129598,18608,20
7129598,2104,19
7129598,29076,19
7129598,22988,19
7129598,11366,19
7129598,547,19
7129598,25167,18
7129598,20731,18
7129598,32080,18
7129598,33130,18
7129598,22994,18
7129598,33124,17
7129598,33045,17
7129598,22689,16
7129598,25151,16
7129598,21274,16
7129598,30811,16
7129598,25150,15
7129598,18640,15
7129598,14064,15
7129598,10094,15
7129598,5180,15
7129598,27314,15
7129598,12034,15
7129598,33049,15
7129598,33054,15
7129598,25799,15
7129598,25506,14
7129598,29464,14
7129598,659,14
7129598,27315,14
7129598,5025,14
7129598,24960,13
7129598,698,13
7129598,33023,13
7129598,671,13
7129598,13962,13
7129598,8507,13
7129598,4944,12
7137327,30574,91947
7137327,10064,1628
7137327,33114,1598
7137327,10059,1238
7137327,8717,1041
7137327,11557,1019
7137327,32989,924
7137327,33268,596
7137327,26837,467
7137327,27199,450
7137327,24051,426
7137327,26771,371
7137327,11305,357
7137327,26138,311
7137327,11743,263
7137327,5207,235
7137327,14821,217
7137327,30521,183
7137327,1691,163
7137327,29452,141
7137327,18045,134
7137327,22743,127
7137327,17213,116
7137327,32586,116
7137327,19524,116
7137327,33262,103
7137327,2768,102
7137327,25147,94
7137327,29045,94
7137327,1540,90
7137327,33012,74
7137327,33007,73
7137327,2766,71
7137327,11590,70
7137327,22973,70
7137327,10197,70
7137327,3389,69
7137327,10210,69
7137327,10074,67
7137327,25148,66
7137327,12709,60
7137327,26894,58
7137327,25149,57
7137327,33006,55
7137327,24050,54
7137327,22753,53
7137327,3392,52
7137327,12035,50
7137327,33009,47
7137327,9638,47
7137327,9598,47
7137327,3371,45
7137327,10081,44
7137327,10067,44
7137327,24953,43
7137327,25822,42
7137327,15169,40
7137327,33124,40
7137327,25150,40
7137327,2611,40
7137327,12700,40
7137327,32996,38
7137327,20731,36
7137327,32099,36
7137327,31617,35
7137327,25151,35
7137327,1078,35
7137327,21274,35
7137327,18668,35
7137327,9597,35
7137327,27314,34
7137327,11497,33
7137327,10093,33
7137327,27315,33
7137327,23037,32
7137327,10094,32
7137327,24993,32
7137327,19699,32
7137327,1542,31
7137327,19530,31
7137327,30811,31
7137327,9477,30
7137327,17080,30
7137327,20015,30
7137327,1416,29
7137327,29316,29
7137327,24992,29
7137327,29464,29
7137327,24996,28
7137327,33023,28
7137327,26785,27
7137327,29011,27
7137327,22689,27
7137327,24995,26
7137327,10062,26
7137327,10063,26
7137327,30852,26
7137327,11505,25
7137327,14064,25
7137327,3377,25
7137775,30574,39206
7137775,11557,1527
7137775,33114,1295
7137775,26138,1245
7137775,8717,718
7137775,32989,576
7137775,8055,553
7137775,27199,383
7137775,5207,328
7137775,25438,165
7137775,8076,150
7137775,21387,138
7137775,6750,137
7137775,14370,132
7137775,11590,115
7137775,33045,108
7137775,27800,104
7137775,11743,103
7137775,29452,100
7137775,22743,94
7137775,10197,82
7137775,10210,77
7137775,23280,77
7137775,18640,76
7137775,25147,76
7137775,18045,73
7137775,17213,73
7137775,3783,68
7137775,25148,67
7137775,33004,64
7137775,1128,63
7137775,25149,63
7137775,11497,60
7137775,20774,55
7137775,30521,55
7137775,25146,54
7137775,22753,53
7137775,3786,52
7137775,33133,52
7137775,29475,51
7137775,1078,47
7137775,32586,46
7137775,11505,45
7137775,2104,44
7137775,15169,42
7137775,10093,41
7137775,33012,40
7137775,9886,40
7137775,12822,40
7137775,25436,38
7137775,32996,36
7137775,25167,35
7137775,10094,34
7137775,29464,32
7137775,5090,31
7137775,25150,31
7137775,20824,30
7137775,33124,30
7137775,11574,28
7137775,24993,28
7137775,4944,28
7137775,25822,28
7137775,722,28
7137775,26194,28
7137775,18663,28
7137775,23037,27
7137775,33032,27
7137775,8084,27
7137775,24960,26
7137775,11550,26
7137775,25151,25
7137775,26735,24
7137775,10644,23
7137775,27535,23
7137775,7852,23
7137775,8740,23
7137775,14380,23
7137775,23281,23
7137775,11595,22
7137775,24995,22
7137775,20731,22
7137775,2180,22
7137775,32973,22
7137775,22689,21
7137775,2218,21
7137775,11221,21
7137775,31232,21
7137775,12680,21
